path,generated_question,generated_answer
bb/bb7a7ceb.jpg,Are these trash bags drawstring?,Yes
81/81680e11.jpg,What state is the bread in?,sliced
17/17283258.jpg,Is this product packaged?,Yes
d9/d975067f.jpg,What number of capsules are indicated?,Sixty
eb/eb2d29e4.jpg,Does the container have a handle?,Yes
b5/b5fbf48c.jpg,What food is pearled?,couscous
a1/a147eb9d.jpg,What is the container made of?,Plastic
a2/a2cc5215.jpg,What item is shown?,Chair
da/dad90b82.jpg,What shape are the objects displayed?,oval
85/852e49e2.jpg,What is the bottle’s material?,plastic
0b/0bdf4f1b.jpg,What material are these sheets?,Aluminum
6e/6e65810f.jpg,What shape are the earrings?,Spherical
19/19370296.jpg,What shape is the headboard?,Rectangular
6d/6d3d816a.jpg,What shape is the envelope?,Rectangular
59/59cac142.jpg,What is the towel's texture?,ribbed
0e/0eefc5e0.jpg,What height is this footwear?,Knee
2f/2fcd0823.jpg,What is the cartridge's orientation?,horizontal
7e/7ecd0621.jpg,Is this product pre-cut?,chopped
03/03557958.jpg,What is the container's material?,Cardboard
29/2987512a.jpg,What topping is on the chocolate?,almonds
89/89234c10.jpg,What shape is the pad?,rectangular
16/16a0246c.jpg,Is the lens transparent?,Yes
f3/f3cc3d1b.jpg,What kind of seating is this?,Chair
59/593f4903.jpg,What closure method is present?,Laces
26/26e421f2.jpg,What shape is the container?,round
52/52d3d9dc.jpg,What is the popcorn inside?,Bowl
ae/ae638076.jpg,What is the package's main shape?,bag
7f/7f74edbd.jpg,What grain is pictured?,wheat
a1/a12d7b58.jpg,Is the band complete?,Yes
a2/a26b935f.jpg,What shape is the container?,Cylindrical
f8/f83b1d8e.jpg,Is it folded?,Yes
1e/1e8027ac.jpg,What shape is this package?,Cube
94/943a4f1d.jpg,What is above the door?,window
ce/ce829158.jpg,"What shape surrounds the word ""PUMPKIN""?",Pumpkin
37/374a8b2a.jpg,What type of vegetable is shown?,Kale
ad/adb6fc1e.jpg,Is the headband ridged?,Yes
e4/e4aea2da.jpg,What is this dish served on?,plate
04/040de942.jpg,What appliance type is this?,Toaster
84/844abded.jpg,How many legs does the chair have?,Four
27/275dedc3.jpg,What shape is the object?,round
06/060b2ae5.jpg,What shape is this rug?,Rectangular
21/2164ce59.jpg,What number of shelves are visible?,Six
37/3705cef4.jpg,What object is stacked?,Sheet
30/3078f5f7.jpg,What is the product?,potatoes
88/88fc096c.jpg,What is the bottle's shape?,cylindrical
e1/e167235c.jpg,What is the painting's orientation?,Vertical
e9/e920ef13.jpg,What characters are on these stamps?,Numbers
70/7077bdb9.jpg,What type of fastener is visible?,Buckle
e8/e82a1796.jpg,What food shape is prominent?,triangular
f0/f0767769.jpg,Is the texture smooth?,No
a6/a6988bf4.jpg,What shape is the container?,Rectangular
fd/fd1e7f33.jpg,What encloses the pesto?,jar
8a/8a836ab9.jpg,Is this product frozen?,no
66/661963a6.jpg,What covers most of the jar?,liquid
8a/8a9f5641.jpg,How many legs does this chair have?,Four
77/77278801.jpg,What shape is the container?,round
a5/a5fbc49c.jpg,Is the container cylindrical?,Yes
a6/a6906433.jpg,What is contained inside the bottle?,Conditioner
10/1007b80c.jpg,What is the material's texture?,Woven
79/795dfd07.jpg,Are the sheets folded?,Yes
65/6596e650.jpg,What material is the sofa?,Leather
41/41d5631d.jpg,What emblem is visible?,Star
a1/a1d3a369.jpg,What shape is the bulb's top?,Circular
15/15c1bff8.jpg,What shape is the frame's border?,Rectangular
a8/a8419636.jpg,How many jars are visible?,Three
6e/6e398b38.jpg,What is the bulb's orientation?,Upright
a8/a852b002.jpg,Is there a brim?,No
2a/2a8b911a.jpg,What object is in the image?,Box
b7/b7dc75d1.jpg,What shape are the stones?,Square
2e/2e754e1f.jpg,Is the cartridge rectangular?,Yes
df/df36068a.jpg,What shape is the object?,Circular
2b/2be56c9a.jpg,What is the material of this unit?,Wood
63/6381a79c.jpg,What material is the small sack made of?,burlap
25/2503c1c8.jpg,What direction are the curtain's stripes?,Vertical
1b/1bd2a4b8.jpg,What are these?,Gloves
9b/9b8b8903.jpg,Are laces visible?,Yes
67/6784b89e.jpg,What shape is the container?,cylindrical
a8/a8b94bcb.jpg,What is on the packaging?,Circles
fe/fe9cae71.jpg,What is the jar's material?,Glass
24/2400378b.jpg,What item is in the container?,Kale
43/43ad490f.jpg,What is the prominent design?,paisley
77/77c16543.jpg,Is this chair foldable?,Yes
56/563cc9aa.jpg,Is this item flexible?,Yes
6b/6baa7b68.jpg,What vegetable is in the bag?,Broccoli
c3/c3b85d92.jpg,What shape are the background tiles?,Square
f7/f789486d.jpg,What shape are the pieces?,cubed
2b/2b06315c.jpg,What form are these gummies?,circular
5c/5ce5e7f0.jpg,What shape are the cheeses?,cubes
91/918c6d3f.jpg,How many legs does each chair have?,Three
c8/c874204d.jpg,What material is this bottle?,glass
c4/c456e9c7.jpg,What object is at the bottom?,Fruit
39/39e7469f.jpg,What shape are the prominent label patterns?,swirls
83/839339c6.jpg,How many crusts are inside?,Two
32/324c6dad.jpg,Is this footwear zippered?,No
15/15f90918.jpg,What food is visible?,Rice
5e/5e3ba6ef.jpg,What is the hat's structure?,Knitted
f1/f11f52f9.jpg,What is this object's general shape?,Rectangular
c5/c5a4f162.jpg,What kind of frame is this?,Collage
d7/d75f8c49.jpg,Is this foldable?,Yes
b4/b4b203b6.jpg,Is the toe pointed?,Yes
54/54764781.jpg,What is the chair's primary material?,Fabric
02/02a919be.jpg,What shape are the shelf ends?,triangular
ed/eda93b2c.jpg,What closure does this bedding lack?,Zipper
db/db82226c.jpg,What shape are the bottles?,round
7b/7bca38ca.jpg,What is this package's shape?,Rectangular
da/daa7bb08.jpg,What shape are the pillows?,Rectangular
93/93281213.jpg,Is this cheese inside packaging?,Yes
23/23cba686.jpg,What room is this floor protector meant for?,Office
6c/6c0b7860.jpg,Is this seasoning organic?,Yes
6d/6dc1e224.jpg,What kind of container is visible?,Bag
f7/f77291eb.jpg,What is the set's overall presentation?,Folded
93/93bfc419.jpg,Is the jar's shape round?,Yes
00/006b682b.jpg,What shape is the container?,cylinder
b1/b18d3da3.jpg,What is the furniture's style?,modern
37/37383476.jpg,What is the container material?,Glass
42/420a5be7.jpg,Is this object edible?,Yes
04/04d71e43.jpg,What shape is this wall_art?,Square
8a/8a86f665.jpg,What container holds the salsa?,Jar
8b/8b536ccf.jpg,What shape are the earrings?,Heart
8b/8bc3d410.jpg,What shape is this pillow?,Rectangular
b6/b628ad81.jpg,Is this product prepackaged?,Yes
3c/3c7afd77.jpg,What creature is this earring shaped?,Butterfly
f4/f498d202.jpg,How many gloves are pictured?,Two
4d/4d36d2bc.jpg,What shape are the food pieces?,Cubes
fe/fe8554cb.jpg,What food is inside the bowl?,Cereal
ef/efea1bd0.jpg,What contains the food?,Bowl
18/18ba7b1f.jpg,What is this product packaged in?,Bottle
75/75737787.jpg,What covers the sandal's top?,strap
d3/d3d19353.jpg,What is this mix used for?,Baking
79/7958e1ea.jpg,What is product contained?,Sausage
17/17452098.jpg,What number of openings does this frame have?,Four
06/0673e8db.jpg,What shape is the headboard?,rectangular
6a/6a42d52e.jpg,What container is this?,can
d4/d462e63e.jpg,What is the boot's closure?,Pullon
a5/a5bfe201.jpg,What general shape is the ottoman?,square
a9/a9c3c206.jpg,What shape are the jars?,Cylindrical
b7/b70ce4a1.jpg,What is the wheel's form?,Cylindrical
ff/fffb72a3.jpg,What is the tray's form?,rectangular
95/95a0846c.jpg,What are these tools made of?,Metal
79/791408c9.jpg,What pattern do the fabrics show?,stripes
9c/9c45171d.jpg,What shape is the bottle?,cylindrical
6f/6f448d3b.jpg,What shape is the object?,Rectangular
a3/a3f7c496.jpg,Is the scarf fringed?,Yes
93/93364f84.jpg,What shape is the bag?,Rectangular
f5/f5d8c53b.jpg,Is pasta visible?,Yes
3a/3a03f54d.jpg,What is the food's structure?,Solid
42/42ba9f20.jpg,What material is the frame?,Wood
6b/6b7923be.jpg,Is this fabric folded?,Yes
69/691f088a.jpg,What shape is the gem?,Round
0f/0f00b359.jpg,Are these individual rolls packaged?,Yes
77/77d10dc1.jpg,What food item is pictured?,Cashews
06/061cd961.jpg,What height is the footwear?,Ankle
f7/f722c2d7.jpg,What food type is visible?,berries
e8/e8f907bf.jpg,What shape is the bottle?,cylindrical
7a/7a001ba5.jpg,Is the blanket quilted?,Yes
29/293bdcd7.jpg,What closure is visible?,buckle
ea/ea6a0b91.jpg,What food is inside?,Beans
a5/a513f146.jpg,Is there fruit included?,yes
30/3086f045.jpg,What kind of product is this?,coffee
72/72b0c083.jpg,What type of produce is packaged?,asparagus
10/107b894d.jpg,What is the pattern called?,Herringbone
bd/bd6d98da.jpg,What shape are these sheets?,rectangular
62/62c28b5b.jpg,What shape is the syrup container?,cylindrical
f5/f5279763.jpg,What is the sock's texture?,Ribbed
e5/e5dae0b8.jpg,Is the artwork framed?,Yes
bf/bf183c0a.jpg,Is there a cage?,Yes
82/827f5f20.jpg,What pattern covers these rolls?,chevron
f7/f7c6cf3c.jpg,What number of objects is highest?,six
25/25207eb4.jpg,What shape is the tabletop?,round
9f/9ffae799.jpg,What grain is present?,rice
54/542e1357.jpg,What covers the hand?,gloves
d6/d6470f52.jpg,What shape is the rod?,curved
f2/f2c3fa3f.jpg,What material is the holder made of?,Plastic
6b/6ba9eefc.jpg,Does this bottle have a loop?,yes
9b/9bab9b9e.jpg,Is the cheese whole or shredded?,shredded
22/223002f3.jpg,"What is printed above ""Whites""?",Egg
21/21aedfe8.jpg,What shape is each object's upper half?,Conical
03/03705a42.jpg,How many bouquets are shown?,Two
d3/d338a3d6.jpg,What hangs from the rod?,Curtains
b4/b4c8e654.jpg,What shape dominates the artwork?,Star
8f/8f725d25.jpg,What type is this bedding?,Fitted
a0/a0ec5ced.jpg,How many gloves are shown?,Two
9c/9ce19c31.jpg,What food is inside?,Spaghetti
30/30cf5dfa.jpg,What material are the legs?,Metal
0b/0b4a4a31.jpg,What is pictured below the writing?,Leaves
0e/0ec64951.jpg,Is the blanket folded?,Yes
2e/2e528442.jpg,What shape is the box?,rectangular
d5/d50de9e1.jpg,What is the bag's orientation?,Vertical
c8/c81d7d33.jpg,What encloses the picture?,Frame
7c/7c964ec0.jpg,What material is the bottle made of?,glass
93/935fc056.jpg,What shape is the container?,square
06/06688d8f.jpg,What shape are the legs?,square
c0/c093435a.jpg,What is the fabric's texture?,Smooth
b2/b26adb59.jpg,What shape are the snacks?,twisted
61/61942c74.jpg,What kind of meat is featured?,beef
b6/b619d2cb.jpg,What item is stacked?,Towels
b3/b3de752c.jpg,What is at the bottom?,flowers
a8/a834bf2e.jpg,What shape is the bottle?,cylindrical
6f/6f63253b.jpg,Is the package sealed?,Yes
ca/ca9fd518.jpg,What item is being sold?,Chocolate
bb/bb02a0ad.jpg,What shape is the bottom edge?,Triangular
84/84894718.jpg,What plant is pictured?,Cotton
be/be60914e.jpg,What shape is this object?,Round
2d/2df48c9d.jpg,Are there two curtains?,Yes
48/489a4ba0.jpg,What covers the food?,Plastic
96/96b5fd3d.jpg,What is the package's orientation?,Vertical
64/6466f386.jpg,What arrangement are the crispbreads?,stacked
ea/ea8590b0.jpg,What is the container's shape?,square
1b/1bc7643b.jpg,Is the scoop full?,Yes
c2/c290a3f1.jpg,"What number is near ""Gummies?""",sixty
fd/fd759b35.jpg,What shape is the product?,rectangular
36/368e6a4a.jpg,What is the tissue made of?,paper
de/dee93b56.jpg,Is the handle textured?,Yes
41/41b2fe0b.jpg,What is atop the bottle?,Cap
bd/bdcac3dd.jpg,What food is pictured?,Popcorn
d1/d1e46cdf.jpg,What is the bag's contents?,Trailmix
09/09c027b7.jpg,What are the curtain's edges?,Ruffled
a0/a0ad584b.jpg,What is the sock's pattern?,Striped
ea/ea99320f.jpg,What item is stacked?,Towels
fa/faa7e0c4.jpg,What shape is this bottle?,rectangular
3e/3ef99b98.jpg,How many visible sides does it have?,Three
0a/0a23172e.jpg,What shape are the clipboards?,Rectangular
37/37b9445f.jpg,What shape are the earrings?,Round
2e/2e62fde2.jpg,Is the box assembled?,Yes
ca/cac429cf.jpg,What is the product's closure type?,Foldover
96/96a1e263.jpg,What food is beside gelato?,cinnamon
26/2624ec94.jpg,Is this item foldable?,Yes
3d/3da79eb6.jpg,What design covers the bedding?,stripes
ae/ae58c0e0.jpg,What is contained?,Soup
38/385c199a.jpg,What surrounds the oysters?,container
61/61366e44.jpg,How many tines does the fork have?,Four
3b/3b33120c.jpg,What nut is pictured?,pecans
52/529df057.jpg,What is the product's material?,Glass
53/535d394b.jpg,What is the curtain's orientation?,vertical
7c/7c49a0e8.jpg,What animals are visible?,Birds
b5/b565c7d7.jpg,Are the shrimp inside?,Yes
8b/8beba061.jpg,How many cans are visible?,two
33/33631f52.jpg,What is the primary material?,Metal
23/235fe92b.jpg,What shape are the cotton pieces?,Spherical
ac/ac49fc06.jpg,What food is inside?,Filling
e9/e9c71cef.jpg,What food is packaged?,salad
2d/2d18b087.jpg,What food is contained?,raisins
c7/c793d0ae.jpg,What shape is the container?,cylindrical
59/5935f75c.jpg,Is the container transparent?,Yes
94/947d30fd.jpg,What is the container’s shape?,cylindrical
56/561b3973.jpg,What shape is the container?,cylindrical
a6/a63de392.jpg,What shape are the potstickers?,Crescent
cb/cb98c68f.jpg,How many pillows are visible?,One
81/814e4ca8.jpg,What is the fabric's appearance?,Sheer
f7/f73a7771.jpg,Is the handle textured?,Yes
0c/0c1acd9e.jpg,Is text visible?,Yes
e2/e27d204c.jpg,What shape is the bottle?,teardrop
bd/bdf767b9.jpg,What kind of chips are these?,Tortilla
e7/e70bcdd4.jpg,What device tops the bottles?,pump
65/65d85a1a.jpg,What shape is the container?,cylindrical
3a/3ad3dd1c.jpg,What is the ring's primary material?,Metal
08/0836e89c.jpg,What animal is pictured?,cow
e7/e749e8fe.jpg,What shape is the container?,Rectangular
10/102157fb.jpg,What number is on the container?,two
76/76edb6ea.jpg,What material is the casing made of?,plastic
00/00f58286.jpg,What item is depicted?,Sheet
2c/2cb513c4.jpg,What item is inside the bag?,ginger
76/761e9f8e.jpg,What number of legs does this chair have?,four
49/491e1934.jpg,How many attachments are shown?,Four
49/496d383d.jpg,What is atop the container?,Lid
84/84a08e73.jpg,What material does this appear to be?,fabric
02/0203f35e.jpg,What symbol is represented?,Flag
a7/a7db22ab.jpg,What secures the curtain?,Grommets
a3/a3346db8.jpg,What shape is the pillow?,rectangular
4e/4ee9bd51.jpg,What form are the cashews?,Whole
eb/ebd3682f.jpg,What is the fabric's weave?,Tight
a5/a58f039d.jpg,What shape are these bins?,Rectangular
9d/9de8ec81.jpg,What is in the background?,Mountains
98/987489d3.jpg,What is the furniture's closure type?,doors
6f/6f78dd34.jpg,What is the shape of the containers?,Cylindrical
b9/b94fc5a8.jpg,What food is inside?,Spaghetti
16/164b6d9e.jpg,What food item is inside?,Eggs
02/02274980.jpg,What is the ring's primary feature?,Stones
9d/9d0336ee.jpg,What fastener is visible?,Buckle
be/bebd5ac0.jpg,What shape is the stack?,Rectangular
b4/b4a591ea.jpg,Is this item freestanding?,Yes
39/39bcfa7b.jpg,What are the stool's legs made of?,Wood
ce/ce8c6477.jpg,Does this container have handle?,Yes
ec/ec537778.jpg,Is there a border?,Yes
3d/3de3226f.jpg,Is dough visible?,Yes
67/673c4d53.jpg,What shape is the bottom?,Pointed
41/41fbd3d5.jpg,What is at the scarf's ends?,Fringes
3c/3c5bcd6f.jpg,What form is the feta?,Crumbled
d2/d2da1693.jpg,What food is featured?,Granola
c5/c5aaec30.jpg,What product is contained inside?,peanuts
14/14819130.jpg,How many capsules are listed?,Ninety
3e/3ebf2b85.jpg,What is the bottle's filling?,Honey
ef/ef105613.jpg,What fills the bag?,chickpeas
41/419fa47b.jpg,What ingredient is pictured?,Coconut
bc/bc2e7f13.jpg,How many drawers does the nightstand have?,Two
84/845356eb.jpg,What is the product stored inside?,Rice
bd/bd814b3b.jpg,What shape is the container?,Cylinder
1e/1ecd2643.jpg,What number of pods are visible?,Two
06/06935e1d.jpg,What is the rug's shape?,Rectangular
3a/3a878db8.jpg,What is the material of this covering?,Fabric
b2/b2a07c6a.jpg,What object is inside the frame?,Plant
60/60603b41.jpg,What fruit is featured?,strawberry
87/873e3094.jpg,What shape are some of the marshmallows?,round
2b/2b6d52da.jpg,What is this packaged in?,Glass
27/27d0b975.jpg,What shape is the main stone?,Round
76/7652e0b6.jpg,What shape is the handle?,Rectangular
76/764fcdd3.jpg,What item is behind the sheet?,headboard
e9/e95632c3.jpg,What is the cookie's topping?,chocolate
a3/a304f366.jpg,How are the boxes stacked?,vertically
d3/d39a3d15.jpg,What furniture piece is visible?,Ottoman
15/15405883.jpg,What shape is this container?,Round
c2/c2b07f39.jpg,What animals are pictured?,chickens
ea/ea97b2a4.jpg,What is the bottle's general form?,cylindrical
0b/0becf9d4.jpg,Is this footwear a single unit?,yes
7c/7cd24b0b.jpg,What is the board's surface?,Cork
3e/3ef8616c.jpg,What is the pattern type?,Dotted
a7/a75635d6.jpg,What shape is the whole apricot?,Heart
fa/faf1dc11.jpg,What is the product's purpose?,lighting
be/be2563b3.jpg,What shape are the buns?,round
d7/d759193b.jpg,What shape is the tape measure?,Round
53/53098aa9.jpg,What seal does the bag have?,zipper
41/412fd835.jpg,Are these vegetables slender?,Yes
43/43a2b444.jpg,What figure is printed?,Face
0f/0f9fb603.jpg,What shape are these containers?,Square
41/418b5966.jpg,Is the toe pointed?,Yes
55/5598dff1.jpg,What fruit is pictured?,pumpkin
48/48585455.jpg,What shape is the power strip?,Rectangular
45/45b43fa6.jpg,Is the image framed?,Yes
a7/a7253fbd.jpg,What shape is the bottle?,Cylindrical
d4/d49a6757.jpg,What is the form of these containers?,Cubic
8e/8e57f32a.jpg,What food type is in the container?,wrap
95/951df630.jpg,What shape is the object?,Oval
0a/0a1000ca.jpg,What shape is the mirror?,Rectangular
31/31d9724a.jpg,What shape are the pillows?,Rectangular
72/722b35ba.jpg,What is the sack's material?,burlap
80/80ab8af3.jpg,What is the product type?,Coffee
8e/8e855cb6.jpg,What shape is the bottle?,cylindrical
f2/f27c3f35.jpg,What shape is the container?,Rectangular
fe/fe269380.jpg,Is this footwear slip-on?,Yes
b1/b14280f2.jpg,What flag is depicted?,Union
37/3722e245.jpg,What is the can's shape?,cylindrical
c7/c7333c26.jpg,What material are these tables constructed?,Wood
be/beca56e3.jpg,What item are these rolls?,Hamburger
b3/b31baf78.jpg,What form is the container?,square
35/35b81fa3.jpg,How many rolls are packed together?,Six
fc/fca5f25b.jpg,What item is hanging?,Curtains
02/021d0ab7.jpg,What number of tampons are included?,Sixteen
f3/f34bd2a4.jpg,Is this sheet solid?,Yes
